sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
9772,-3618.0,-3663.0,-629.0,5887.0,-141.0,-2022.0
9773,-3539.0,-2730.0,-618.0,6068.0,-788.0,-1378.0
9774,-3347.0,-1980.0,-445.0,5868.0,-1342.0,-900.0
9775,-3119.0,-1595.0,-232.0,5565.0,-1822.0,-701.0
9776,-2845.0,-1344.0,-211.0,5269.0,-2113.0,-678.0
9777,-2586.0,-1121.0,-206.0,4980.0,-2313.0,-591.0
9778,-2374.0,-803.0,-138.0,4697.0,-2595.0,-338.0
9779,-2076.0,-395.0,31.0,4482.0,-2925.0,32.0
9780,-1788.0,-45.0,302.0,4203.0,-3124.0,368.0
9781,-1625.0,190.0,590.0,3772.0,-3210.0,607.0
9782,-1579.0,311.0,860.0,3348.0,-3404.0,733.0
9783,-1404.0,391.0,944.0,3022.0,-3882.0,701.0
9784,-1006.0,560.0,939.0,2633.0,-4311.0,684.0
9785,-462.0,676.0,973.0,2115.0,-4594.0,722.0
9786,174.0,656.0,1001.0,1500.0,-4640.0,763.0
9787,663.0,448.0,985.0,894.0,-4549.0,799.0
9788,1020.0,-10.0,866.0,429.0,-4437.0,786.0
9789,1469.0,-341.0,699.0,79.0,-4288.0,1010.0
9790,1851.0,-568.0,652.0,-377.0,-4031.0,1158.0
9791,1906.0,-847.0,672.0,-682.0,-3649.0,1248.0
9792,1595.0,-1030.0,693.0,-729.0,-3429.0,1341.0
9793,1535.0,-931.0,711.0,-753.0,-3298.0,1395.0
9794,1907.0,-663.0,745.0,-891.0,-3051.0,1458.0
9795,2029.0,-733.0,822.0,-1241.0,-2613.0,1497.0
9796,1828.0,-1190.0,807.0,-1630.0,-2136.0,1257.0
9797,1513.0,-1524.0,719.0,-1790.0,-1999.0,1026.0
9798,1161.0,-1434.0,652.0,-1875.0,-2203.0,1195.0
9799,1041.0,-1211.0,782.0,-2163.0,-2452.0,1611.0
9800,1188.0,-1264.0,850.0,-2623.0,-2438.0,1677.0
9801,1371.0,-1506.0,679.0,-2938.0,-2308.0,1383.0
9802,1542.0,-1871.0,392.0,-3116.0,-2206.0,1073.0
9803,1572.0,-2226.0,323.0,-3357.0,-2155.0,883.0
9804,1475.0,-2559.0,261.0,-3532.0,-2164.0,834.0
9805,1570.0,-2759.0,160.0,-3607.0,-2071.0,902.0
9806,2164.0,-2848.0,161.0,-3780.0,-1830.0,1049.0
9807,2602.0,-3205.0,116.0,-4046.0,-1306.0,1058.0
9808,2594.0,-3672.0,-176.0,-4193.0,-738.0,1005.0
9809,2406.0,-4241.0,-589.0,-4199.0,-379.0,1035.0
9810,2332.0,-4762.0,-946.0,-3963.0,-126.0,1230.0
9811,2249.0,-5061.0,-1087.0,-3712.0,97.0,1715.0
9812,1968.0,-5116.0,-1097.0,-3491.0,175.0,2374.0
9813,1545.0,-4959.0,-1026.0,-3247.0,182.0,3010.0
9814,1083.0,-4838.0,-872.0,-3129.0,345.0,3438.0
9815,594.0,-4802.0,-700.0,-3113.0,522.0,3479.0
9816,233.0,-4832.0,-600.0,-3003.0,567.0,3257.0
9817,140.0,-4898.0,-595.0,-2873.0,633.0,2917.0
9818,186.0,-5036.0,-645.0,-2778.0,725.0,2615.0
9819,267.0,-5215.0,-719.0,-2566.0,821.0,2431.0
9820,286.0,-5246.0,-739.0,-2291.0,1004.0,2383.0
9821,133.0,-5184.0,-677.0,-2071.0,1172.0,2586.0
9822,-105.0,-5066.0,-542.0,-1888.0,1246.0,2822.0
9823,-349.0,-4859.0,-408.0,-1746.0,1332.0,2910.0
9824,-711.0,-4669.0,-319.0,-1684.0,1398.0,2870.0
9825,-997.0,-4591.0,-283.0,-1698.0,1371.0,2620.0
9826,-1140.0,-4632.0,-335.0,-1699.0,1279.0,2256.0
9827,-1182.0,-4716.0,-468.0,-1589.0,1046.0,1947.0
9828,-1096.0,-4786.0,-619.0,-1378.0,812.0,1789.0
9829,-964.0,-4742.0,-645.0,-1229.0,696.0,1855.0
9830,-904.0,-4713.0,-567.0,-1159.0,645.0,1992.0
9831,-914.0,-4707.0,-506.0,-994.0,626.0,2044.0
9832,-867.0,-4626.0,-406.0,-821.0,655.0,2017.0
9833,-844.0,-4480.0,-334.0,-765.0,717.0,1922.0
9834,-961.0,-4428.0,-292.0,-782.0,814.0,1780.0
9835,-1145.0,-4512.0,-329.0,-785.0,828.0,1615.0
9836,-1244.0,-4527.0,-418.0,-753.0,682.0,1487.0
9837,-1304.0,-4435.0,-538.0,-744.0,491.0,1437.0
9838,-1284.0,-4449.0,-629.0,-741.0,369.0,1377.0
9839,-1143.0,-4532.0,-690.0,-693.0,345.0,1216.0
9840,-1070.0,-4608.0,-798.0,-585.0,391.0,1064.0
9841,-1076.0,-4666.0,-840.0,-460.0,407.0,1070.0
9842,-1055.0,-4623.0,-751.0,-349.0,357.0,1155.0
9843,-1037.0,-4521.0,-669.0,-233.0,251.0,1233.0
9844,-1036.0,-4346.0,-600.0,-121.0,144.0,1277.0
9845,-1103.0,-4176.0,-560.0,-101.0,103.0,1313.0
9846,-1222.0,-4105.0,-518.0,-134.0,114.0,1314.0
9847,-1310.0,-4082.0,-525.0,-124.0,81.0,1243.0
9848,-1331.0,-4041.0,-525.0,-86.0,23.0,1143.0
9849,-1325.0,-3993.0,-498.0,-77.0,31.0,1015.0
9850,-1328.0,-3900.0,-492.0,-47.0,44.0,802.0
9851,-1364.0,-3786.0,-514.0,-7.0,60.0,538.0
9852,-1405.0,-3706.0,-549.0,-18.0,98.0,316.0
9853,-1458.0,-3715.0,-585.0,-52.0,76.0,175.0
9854,-1500.0,-3726.0,-623.0,-32.0,-10.0,122.0
9855,-1469.0,-3684.0,-648.0,-34.0,-125.0,150.0
9856,-1416.0,-3665.0,-652.0,-91.0,-207.0,211.0
9857,-1374.0,-3641.0,-640.0,-107.0,-253.0,219.0
9858,-1298.0,-3621.0,-640.0,-66.0,-248.0,180.0
9859,-1170.0,-3579.0,-626.0,-7.0,-183.0,101.0
9860,-1119.0,-3524.0,-629.0,11.0,-127.0,20.0
9861,-1129.0,-3537.0,-646.0,4.0,-103.0,-6.0
9862,-1069.0,-3552.0,-661.0,2.0,-84.0,27.0
9863,-1005.0,-3535.0,-670.0,-39.0,-48.0,68.0
9864,-1001.0,-3522.0,-641.0,-110.0,-32.0,120.0
9865,-1032.0,-3491.0,-621.0,-167.0,-62.0,179.0
9866,-1040.0,-3456.0,-589.0,-219.0,-92.0,208.0
9867,-1047.0,-3422.0,-544.0,-281.0,-88.0,215.0
9868,-1070.0,-3395.0,-489.0,-354.0,-83.0,243.0
9869,-1103.0,-3448.0,-442.0,-431.0,-77.0,255.0
9870,-1148.0,-3480.0,-445.0,-462.0,-113.0,191.0
9871,-1192.0,-3567.0,-465.0,-466.0,-168.0,75.0
9872,-1192.0,-3624.0,-578.0,-468.0,-172.0,-75.0
9873,-1303.0,-3676.0,-590.0,-504.0,-98.0,-230.0
9874,-1388.0,-3705.0,-696.0,-507.0,-149.0,-338.0
9875,-1455.0,-3812.0,-817.0,-538.0,-219.0,-356.0
9876,-1434.0,-3915.0,-942.0,-570.0,-238.0,-335.0
9877,-1383.0,-4013.0,-980.0,-551.0,-308.0,-298.0
9878,-1401.0,-4007.0,-1047.0,-487.0,-444.0,-266.0
9879,-1344.0,-3987.0,-1048.0,-432.0,-474.0,-177.0
9880,-1195.0,-4044.0,-942.0,-377.0,-448.0,-195.0
9881,-1080.0,-4021.0,-853.0,-260.0,-463.0,-321.0
9882,-1034.0,-3890.0,-815.0,-147.0,-454.0,-435.0
9883,-1002.0,-3852.0,-787.0,-120.0,-366.0,-505.0
9884,-866.0,-3779.0,-766.0,-137.0,-264.0,-432.0
9885,-763.0,-3775.0,-690.0,-191.0,-197.0,-296.0
9886,-794.0,-3843.0,-646.0,-219.0,-283.0,-344.0
9887,-826.0,-3809.0,-682.0,-186.0,-425.0,-431.0
9888,-914.0,-3779.0,-764.0,-139.0,-445.0,-498.0
9889,-878.0,-3695.0,-825.0,-108.0,-347.0,-371.0
9890,-813.0,-3702.0,-778.0,-130.0,-290.0,-270.0
9891,-786.0,-3646.0,-743.0,-135.0,-306.0,-272.0
9892,-816.0,-3546.0,-757.0,-157.0,-266.0,-230.0
9893,-891.0,-3517.0,-766.0,-205.0,-242.0,-197.0
9894,-976.0,-3511.0,-763.0,-258.0,-257.0,-190.0
9895,-1004.0,-3497.0,-784.0,-295.0,-325.0,-238.0
9896,-1021.0,-3469.0,-788.0,-326.0,-412.0,-307.0
9897,-1128.0,-3466.0,-796.0,-353.0,-448.0,-331.0
9898,-1146.0,-3486.0,-869.0,-224.0,-475.0,-183.0
9899,-1078.0,-3611.0,-954.0,-96.0,-452.0,-84.0
9900,-1094.0,-3771.0,-1008.0,-140.0,-421.0,-80.0
9901,-1081.0,-3863.0,-1075.0,-225.0,-450.0,-20.0
9902,-1259.0,-3895.0,-1087.0,-263.0,-497.0,112.0
9903,-1267.0,-3800.0,-1033.0,-239.0,-588.0,356.0
9904,-1197.0,-3729.0,-978.0,-200.0,-622.0,464.0
9905,-1317.0,-3739.0,-937.0,-173.0,-603.0,503.0
9906,-1350.0,-3750.0,-913.0,-166.0,-599.0,514.0
9907,-1229.0,-3725.0,-868.0,-179.0,-524.0,439.0
9908,-1196.0,-3741.0,-840.0,-208.0,-370.0,239.0
9909,-1220.0,-3751.0,-867.0,-223.0,-253.0,-7.0
9910,-1242.0,-3781.0,-898.0,-247.0,-169.0,-118.0
9911,-1285.0,-3825.0,-924.0,-232.0,-173.0,-161.0
9912,-1292.0,-3807.0,-946.0,-191.0,-242.0,-166.0
9913,-1235.0,-3811.0,-949.0,-165.0,-297.0,-93.0
9914,-1087.0,-3813.0,-963.0,-118.0,-305.0,-55.0
9915,-986.0,-3800.0,-884.0,-71.0,-255.0,-113.0
9916,-970.0,-3661.0,-878.0,-25.0,-257.0,-170.0
9917,-1017.0,-3627.0,-854.0,-96.0,-227.0,-165.0
9918,-981.0,-3612.0,-828.0,-181.0,-185.0,-141.0
9919,-929.0,-3593.0,-815.0,-242.0,-167.0,-79.0
9920,-958.0,-3629.0,-821.0,-274.0,-176.0,-37.0
9921,-976.0,-3733.0,-865.0,-262.0,-183.0,-62.0
9922,-913.0,-3739.0,-888.0,-191.0,-120.0,-90.0
9923,-932.0,-3680.0,-878.0,-106.0,-57.0,-101.0
9924,-1028.0,-3627.0,-886.0,-100.0,-28.0,-113.0
9925,-1078.0,-3588.0,-871.0,-153.0,27.0,-143.0
9926,-1051.0,-3559.0,-847.0,-191.0,78.0,-138.0
9927,-1065.0,-3540.0,-807.0,-234.0,83.0,-85.0
9928,-1114.0,-3520.0,-783.0,-286.0,33.0,-14.0
9929,-1145.0,-3504.0,-760.0,-334.0,-19.0,94.0
9930,-1187.0,-3485.0,-753.0,-373.0,-56.0,215.0
9931,-1150.0,-3513.0,-751.0,-397.0,-72.0,261.0
9932,-1140.0,-3499.0,-769.0,-406.0,-46.0,223.0
9933,-1261.0,-3558.0,-829.0,-455.0,-10.0,141.0
9934,-1315.0,-3689.0,-927.0,-501.0,14.0,41.0
9935,-1204.0,-3791.0,-980.0,-441.0,22.0,-18.0
9936,-1145.0,-3815.0,-994.0,-348.0,0.0,9.0
9937,-1178.0,-3798.0,-1036.0,-300.0,-73.0,50.0
9938,-1184.0,-3770.0,-1021.0,-301.0,-126.0,92.0
9939,-1143.0,-3746.0,-981.0,-324.0,-145.0,125.0
9940,-1081.0,-3801.0,-986.0,-292.0,-156.0,68.0
9941,-985.0,-3843.0,-1037.0,-166.0,-138.0,-39.0
9942,-937.0,-3865.0,-1066.0,-66.0,-91.0,-74.0
9943,-944.0,-3861.0,-1082.0,-53.0,-37.0,-73.0
9944,-992.0,-3842.0,-1076.0,-58.0,31.0,-85.0
9945,-1004.0,-3806.0,-1061.0,-37.0,64.0,-82.0
9946,-994.0,-3784.0,-1057.0,-22.0,72.0,-44.0
9947,-966.0,-3756.0,-1035.0,-30.0,60.0,-12.0
9948,-948.0,-3762.0,-1027.0,-47.0,15.0,28.0
9949,-932.0,-3761.0,-1022.0,-20.0,-13.0,19.0
9950,-937.0,-3699.0,-1002.0,30.0,3.0,-30.0
9951,-991.0,-3657.0,-989.0,28.0,21.0,-41.0
9952,-1021.0,-3663.0,-976.0,-29.0,35.0,-34.0
9953,-998.0,-3684.0,-988.0,-67.0,49.0,-46.0
9954,-948.0,-3734.0,-1019.0,-26.0,45.0,-49.0
9955,-896.0,-3746.0,-1017.0,19.0,64.0,-34.0
9956,-901.0,-3715.0,-1006.0,12.0,117.0,-58.0
9957,-1001.0,-3682.0,-1001.0,7.0,196.0,-140.0
9958,-1058.0,-3685.0,-1011.0,7.0,258.0,-228.0
9959,-1053.0,-3701.0,-1022.0,25.0,290.0,-277.0
9960,-1083.0,-3667.0,-1031.0,44.0,282.0,-272.0
9961,-1171.0,-3654.0,-1024.0,43.0,247.0,-206.0
9962,-1141.0,-3622.0,-1008.0,32.0,206.0,-133.0
9963,-1094.0,-3597.0,-969.0,31.0,175.0,-76.0
9964,-1108.0,-3584.0,-951.0,36.0,153.0,-26.0
9965,-1118.0,-3584.0,-937.0,33.0,139.0,-9.0
9966,-1107.0,-3577.0,-944.0,30.0,183.0,-75.0
9967,-1146.0,-3575.0,-962.0,43.0,293.0,-131.0
9968,-1180.0,-3619.0,-970.0,50.0,366.0,-121.0
9969,-1129.0,-3564.0,-1021.0,40.0,401.0,-87.0
9970,-1215.0,-3661.0,-1024.0,12.0,482.0,27.0
9971,-1219.0,-3661.0,-1029.0,60.0,433.0,216.0
9972,-1190.0,-3639.0,-927.0,102.0,235.0,209.0
9973,-1130.0,-3423.0,-967.0,114.0,110.0,67.0
9974,-1134.0,-3414.0,-907.0,-49.0,292.0,-17.0
9975,-1122.0,-3476.0,-845.0,-142.0,361.0,-71.0
9976,-1074.0,-3515.0,-870.0,-130.0,216.0,-141.0
9977,-1011.0,-3538.0,-920.0,-105.0,108.0,-169.0
9978,-960.0,-3574.0,-920.0,-93.0,96.0,-176.0
9979,-918.0,-3625.0,-970.0,-108.0,121.0,-256.0
9980,-918.0,-3677.0,-998.0,-85.0,186.0,-319.0
9981,-957.0,-3699.0,-1034.0,-48.0,232.0,-320.0
9982,-974.0,-3702.0,-1044.0,-75.0,228.0,-271.0
9983,-947.0,-3710.0,-980.0,-124.0,169.0,-162.0
9984,-968.0,-3679.0,-979.0,-158.0,113.0,-1.0
9985,-1015.0,-3687.0,-955.0,-164.0,53.0,112.0
9986,-972.0,-3641.0,-977.0,-127.0,-53.0,99.0
9987,-909.0,-3622.0,-968.0,-153.0,-14.0,121.0
9988,-883.0,-3725.0,-954.0,-150.0,74.0,53.0
9989,-860.0,-3806.0,-964.0,-92.0,87.0,-117.0
9990,-861.0,-3809.0,-1036.0,10.0,50.0,-238.0
9991,-935.0,-3760.0,-1084.0,47.0,47.0,-219.0
9992,-970.0,-3784.0,-1072.0,42.0,65.0,-213.0
9993,-957.0,-3744.0,-1086.0,70.0,64.0,-250.0
9994,-960.0,-3691.0,-1053.0,74.0,84.0,-242.0
9995,-985.0,-3677.0,-1047.0,49.0,121.0,-244.0
9996,-1025.0,-3656.0,-1034.0,25.0,140.0,-233.0
9997,-1000.0,-3616.0,-1007.0,-14.0,119.0,-208.0
9998,-965.0,-3646.0,-1016.0,-64.0,119.0,-197.0
9999,-922.0,-3689.0,-1024.0,-78.0,136.0,-181.0
10000,-872.0,-3750.0,-1037.0,-66.0,134.0,-167.0
10001,-823.0,-3806.0,-1021.0,-11.0,132.0,-194.0
10002,-825.0,-3755.0,-1032.0,88.0,92.0,-221.0
10003,-887.0,-3730.0,-1014.0,111.0,94.0,-177.0
10004,-905.0,-3713.0,-993.0,95.0,104.0,-149.0
10005,-929.0,-3686.0,-990.0,94.0,88.0,-136.0
10006,-949.0,-3670.0,-987.0,91.0,77.0,-99.0
10007,-938.0,-3679.0,-967.0,66.0,85.0,-90.0
10008,-944.0,-3677.0,-965.0,72.0,94.0,-127.0
10009,-965.0,-3645.0,-982.0,79.0,121.0,-114.0
10010,-995.0,-3641.0,-983.0,71.0,134.0,-102.0
10011,-991.0,-3636.0,-976.0,62.0,105.0,-112.0
10012,-973.0,-3625.0,-977.0,67.0,66.0,-116.0
10013,-961.0,-3697.0,-1014.0,75.0,26.0,-123.0
10014,-965.0,-3746.0,-1050.0,136.0,7.0,-124.0
10015,-974.0,-3702.0,-1029.0,181.0,-22.0,-80.0
10016,-992.0,-3647.0,-983.0,182.0,-67.0,-15.0
10017,-996.0,-3591.0,-930.0,161.0,-109.0,38.0
10018,-986.0,-3570.0,-901.0,128.0,-133.0,45.0
10019,-956.0,-3595.0,-901.0,103.0,-144.0,-1.0
10020,-934.0,-3645.0,-925.0,103.0,-138.0,-67.0
10021,-929.0,-3651.0,-950.0,101.0,-89.0,-129.0
10022,-935.0,-3690.0,-969.0,93.0,-43.0,-176.0
10023,-926.0,-3702.0,-973.0,108.0,-52.0,-176.0
10024,-896.0,-3687.0,-969.0,103.0,-56.0,-155.0
10025,-885.0,-3721.0,-976.0,73.0,-45.0,-149.0
10026,-872.0,-3768.0,-972.0,88.0,-45.0,-148.0
10027,-906.0,-3752.0,-984.0,119.0,-61.0,-149.0
10028,-885.0,-3719.0,-1005.0,123.0,-79.0,-150.0
10029,-851.0,-3720.0,-974.0,124.0,-45.0,-125.0
10030,-854.0,-3727.0,-963.0,123.0,-77.0,-73.0
10031,-829.0,-3707.0,-949.0,108.0,-116.0,-62.0
10032,-813.0,-3693.0,-929.0,116.0,-93.0,-86.0
10033,-804.0,-3697.0,-915.0,124.0,-80.0,-115.0
10034,-790.0,-3697.0,-909.0,121.0,-82.0,-155.0
10035,-790.0,-3674.0,-917.0,119.0,-67.0,-176.0
10036,-793.0,-3704.0,-932.0,111.0,-41.0,-180.0
10037,-760.0,-3731.0,-898.0,103.0,-28.0,-189.0
10038,-781.0,-3726.0,-927.0,90.0,-18.0,-189.0
10039,-820.0,-3746.0,-969.0,96.0,-6.0,-194.0
10040,-810.0,-3761.0,-958.0,118.0,-3.0,-199.0
10041,-791.0,-3774.0,-950.0,113.0,-7.0,-165.0
10042,-766.0,-3813.0,-959.0,122.0,-12.0,-117.0
10043,-747.0,-3790.0,-940.0,153.0,-6.0,-83.0
10044,-782.0,-3784.0,-945.0,141.0,-2.0,-67.0
10045,-828.0,-3802.0,-938.0,125.0,17.0,-69.0
10046,-832.0,-3806.0,-931.0,145.0,21.0,-110.0
10047,-837.0,-3822.0,-929.0,194.0,14.0,-141.0
10048,-816.0,-3826.0,-921.0,261.0,7.0,-166.0
10049,-825.0,-3773.0,-897.0,310.0,-23.0,-196.0
10050,-820.0,-3704.0,-877.0,331.0,-48.0,-192.0
10051,-796.0,-3703.0,-865.0,317.0,-6.0,-163.0
10052,-785.0,-3721.0,-845.0,309.0,4.0,-152.0
10053,-808.0,-3666.0,-837.0,291.0,-39.0,-122.0
10054,-811.0,-3586.0,-802.0,235.0,-40.0,-73.0
10055,-815.0,-3575.0,-760.0,142.0,12.0,-41.0
10056,-826.0,-3636.0,-778.0,91.0,22.0,-39.0
10057,-848.0,-3666.0,-806.0,111.0,9.0,-48.0
10058,-847.0,-3671.0,-843.0,137.0,14.0,-62.0
10059,-846.0,-3655.0,-841.0,136.0,22.0,-74.0
10060,-828.0,-3637.0,-831.0,118.0,49.0,-89.0
10061,-829.0,-3667.0,-830.0,94.0,80.0,-118.0
10062,-807.0,-3666.0,-804.0,89.0,98.0,-101.0
10063,-789.0,-3640.0,-784.0,68.0,94.0,-19.0
10064,-816.0,-3633.0,-772.0,31.0,80.0,32.0
10065,-835.0,-3654.0,-748.0,12.0,106.0,23.0
10066,-832.0,-3612.0,-719.0,-12.0,130.0,-12.0
10067,-850.0,-3611.0,-752.0,-53.0,119.0,-68.0
10068,-849.0,-3664.0,-786.0,-68.0,125.0,-134.0
10069,-810.0,-3691.0,-796.0,-49.0,152.0,-173.0
10070,-798.0,-3698.0,-804.0,-23.0,185.0,-199.0
10071,-786.0,-3724.0,-803.0,-16.0,185.0,-221.0
10072,-796.0,-3736.0,-819.0,15.0,152.0,-233.0
10073,-793.0,-3725.0,-821.0,48.0,128.0,-190.0
10074,-800.0,-3720.0,-812.0,38.0,91.0,-128.0
10075,-786.0,-3745.0,-827.0,34.0,59.0,-116.0
10076,-755.0,-3739.0,-825.0,48.0,86.0,-117.0
10077,-784.0,-3750.0,-814.0,25.0,124.0,-142.0
10078,-800.0,-3769.0,-811.0,-9.0,118.0,-183.0
10079,-804.0,-3749.0,-830.0,-17.0,105.0,-175.0
10080,-797.0,-3759.0,-823.0,-21.0,105.0,-131.0
10081,-793.0,-3768.0,-804.0,-19.0,86.0,-68.0
10082,-763.0,-3768.0,-797.0,7.0,38.0,-6.0
10083,-717.0,-3735.0,-756.0,28.0,17.0,-6.0
10084,-722.0,-3712.0,-744.0,10.0,49.0,-57.0
10085,-748.0,-3723.0,-750.0,1.0,73.0,-77.0
10086,-752.0,-3733.0,-769.0,6.0,69.0,-76.0
10087,-726.0,-3785.0,-790.0,-1.0,71.0,-132.0
10088,-706.0,-3827.0,-829.0,-11.0,104.0,-239.0
10089,-680.0,-3873.0,-843.0,-42.0,139.0,-301.0
10090,-638.0,-3935.0,-853.0,-33.0,156.0,-322.0
10091,-600.0,-3920.0,-868.0,49.0,180.0,-332.0
10092,-628.0,-3883.0,-837.0,84.0,183.0,-212.0
10093,-675.0,-3865.0,-810.0,40.0,151.0,-80.0
10094,-628.0,-3845.0,-778.0,35.0,154.0,-55.0
10095,-635.0,-3823.0,-783.0,42.0,197.0,-82.0
10096,-675.0,-3820.0,-794.0,37.0,148.0,-89.0
10097,-700.0,-3773.0,-830.0,18.0,133.0,-142.0
10098,-680.0,-3776.0,-823.0,-4.0,198.0,-227.0
10099,-662.0,-3770.0,-810.0,-4.0,253.0,-286.0
10100,-656.0,-3769.0,-827.0,6.0,296.0,-359.0
10101,-624.0,-3749.0,-843.0,52.0,331.0,-353.0
10102,-620.0,-3726.0,-803.0,54.0,333.0,-255.0
10103,-652.0,-3668.0,-750.0,11.0,322.0,-166.0
10104,-639.0,-3562.0,-708.0,-36.0,306.0,-94.0
10105,-612.0,-3484.0,-710.0,-86.0,348.0,-82.0
10106,-720.0,-3487.0,-682.0,-188.0,432.0,-63.0
10107,-789.0,-3432.0,-633.0,-325.0,425.0,-94.0
10108,-794.0,-3349.0,-623.0,-385.0,455.0,-236.0
10109,-767.0,-3397.0,-637.0,-410.0,616.0,-343.0
10110,-846.0,-3525.0,-629.0,-416.0,772.0,-447.0
10111,-1030.0,-3551.0,-646.0,-373.0,791.0,-395.0
10112,-1328.0,-3516.0,-662.0,-457.0,731.0,-127.0
10113,-1662.0,-3541.0,-721.0,-545.0,662.0,259.0
10114,-1835.0,-3639.0,-661.0,-449.0,624.0,634.0
10115,-1999.0,-3713.0,-507.0,-272.0,411.0,771.0
10116,-2185.0,-3700.0,-580.0,-387.0,-168.0,577.0
10117,-2523.0,-3814.0,-670.0,-575.0,-391.0,380.0
10118,-2709.0,-3972.0,-663.0,-555.0,-611.0,505.0
10119,-2832.0,-4086.0,-710.0,-532.0,-1095.0,807.0
10120,-2994.0,-4224.0,-812.0,-591.0,-1605.0,1017.0
10121,-3143.0,-4349.0,-925.0,-669.0,-1936.0,901.0
10122,-3305.0,-4502.0,-998.0,-619.0,-2119.0,511.0
10123,-3423.0,-4639.0,-1057.0,-577.0,-2283.0,-45.0
10124,-3582.0,-4854.0,-1139.0,-517.0,-2460.0,-691.0
10125,-3746.0,-5094.0,-1183.0,-453.0,-2742.0,-1116.0
10126,-3778.0,-5455.0,-1189.0,-413.0,-3185.0,-1168.0
10127,-3561.0,-5792.0,-1375.0,-367.0,-3844.0,-996.0
10128,-3253.0,-6073.0,-1640.0,-306.0,-4445.0,-1032.0
10129,-2722.0,-6529.0,-1831.0,-324.0,-4748.0,-1598.0
10130,-1746.0,-7231.0,-2072.0,-362.0,-4923.0,-2228.0
10131,-647.0,-8034.0,-2281.0,-255.0,-5117.0,-2450.0
10132,185.0,-8872.0,-2521.0,66.0,-5247.0,-2627.0
10133,1112.0,-9438.0,-2977.0,592.0,-5428.0,-2847.0
10134,2562.0,-9810.0,-3406.0,1299.0,-5450.0,-3043.0
10135,4008.0,-9959.0,-3450.0,2188.0,-5029.0,-3260.0
10136,5144.0,-9782.0,-3393.0,3192.0,-4214.0,-3938.0
10137,6266.0,-9456.0,-3342.0,4158.0,-3164.0,-4773.0
10138,7201.0,-9121.0,-3322.0,5049.0,-2013.0,-5128.0
10139,7405.0,-8534.0,-3445.0,5890.0,-811.0,-5012.0
10140,6929.0,-7602.0,-3530.0,6578.0,254.0,-4448.0
10141,6462.0,-6482.0,-3535.0,7049.0,991.0,-3550.0
10142,6234.0,-5496.0,-3618.0,7279.0,1721.0,-2957.0
10143,6152.0,-4880.0,-3809.0,7413.0,2758.0,-2954.0
10144,5772.0,-4330.0,-4095.0,7613.0,3950.0,-3230.0
10145,4844.0,-3518.0,-4463.0,7870.0,5064.0,-3450.0
10146,3563.0,-2668.0,-4942.0,8008.0,6009.0,-3591.0
10147,2448.0,-1933.0,-5248.0,7953.0,6693.0,-3676.0
10148,1870.0,-1174.0,-5138.0,7758.0,7162.0,-3687.0
10149,1452.0,-261.0,-4734.0,7508.0,7564.0,-3613.0
10150,960.0,734.0,-4376.0,7167.0,7996.0,-3535.0
10151,567.0,1553.0,-3920.0,6619.0,8424.0,-3438.0
10152,316.0,2307.0,-3548.0,6026.0,8580.0,-3031.0
10153,97.0,3043.0,-3244.0,5253.0,8561.0,-2419.0
10154,-154.0,3559.0,-2815.0,4288.0,8505.0,-2095.0
10155,-398.0,3933.0,-2470.0,3221.0,8509.0,-2079.0
10156,-764.0,4019.0,-2203.0,2089.0,8455.0,-2159.0
10157,-1070.0,3863.0,-2061.0,966.0,8339.0,-2294.0
10158,-1277.0,3626.0,-2106.0,-34.0,8168.0,-2336.0
10159,-1572.0,3438.0,-2257.0,-879.0,7992.0,-2113.0
10160,-2137.0,3416.0,-2463.0,-1616.0,7853.0,-1733.0
10161,-2822.0,3510.0,-2435.0,-2312.0,7726.0,-1197.0
10162,-3431.0,3439.0,-2105.0,-3007.0,7590.0,-683.0
10163,-4080.0,3464.0,-1735.0,-3688.0,7402.0,-374.0
10164,-5253.0,3636.0,-1396.0,-4311.0,7083.0,-82.0
10165,-6539.0,3676.0,-1273.0,-5022.0,6615.0,104.0
10166,-7644.0,3744.0,-1135.0,-5773.0,5916.0,382.0
10167,-8773.0,3725.0,-1031.0,-6513.0,4993.0,812.0
10168,-9529.0,3409.0,-885.0,-7345.0,3926.0,1138.0
10169,-9767.0,2821.0,-731.0,-8185.0,2912.0,1184.0
10170,-10122.0,2110.0,-746.0,-8904.0,2015.0,931.0
10171,-10709.0,1300.0,-966.0,-9574.0,1025.0,654.0
10172,-11265.0,25.0,-1588.0,-10181.0,-111.0,383.0
10173,-11603.0,-1827.0,-2388.0,-10695.0,-1489.0,478.0
10174,-11471.0,-3465.0,-2821.0,-10856.0,-3041.0,991.0
10175,-11234.0,-4907.0,-3155.0,-10684.0,-5597.0,975.0
10176,-11166.0,-5793.0,-3811.0,-10909.0,-6612.0,107.0
10177,-11179.0,-7235.0,-5257.0,-11086.0,-7587.0,-1225.0
10178,-10579.0,-8946.0,-6981.0,-10813.0,-8860.0,-2710.0
10179,-8350.0,-11066.0,-8240.0,-10440.0,-10089.0,-4417.0
10180,-5699.0,-13277.0,-9257.0,-9832.0,-10943.0,-5824.0
10181,-2704.0,-14958.0,-10012.0,-8451.0,-11681.0,-6454.0
10182,287.0,-16059.0,-10014.0,-6637.0,-11917.0,-6250.0
